carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
18419,bmw, M3,2018,Semi-Auto,10222,Petrol,145,33.9993,3
18956,bmw, M3,2018,Semi-Auto,28347,Petrol,150,34.3268,3
16624,bmw, M3,2018,Manual,18311,Petrol,150,31.7498,3
13435,bmw, M3,2013,Automatic,58125,Petrol,570,25.1475,4
16637,bmw, M3,2013,Semi-Auto,30500,Petrol,570,24.5959,4
12765,bmw, M3,2004,Manual,80000,Petrol,330,23.8998,3.2
14274,bmw, M3,2004,Automatic,55000,Petrol,315,23.6476,3.2
18358,bmw, M3,2010,Manual,79000,Petrol,570,22.5111,4
12558,bmw, M3,2010,Manual,81000,Petrol,570,23.0268,4
18534,bmw, M3,2009,Manual,65000,Petrol,580,22.1744,4
19166,bmw, M3,2009,Manual,65000,Petrol,580,21.7705,4
18662,bmw, M3,2005,Manual,115000,Petrol,315,20.5086,3.2
19021,bmw, M4,2019,Semi-Auto,101,Petrol,145,33.6877,3
15162,bmw, M4,2020,Semi-Auto,1000,Petrol,145,34.2623,3
16053,bmw, M4,2020,Semi-Auto,101,Petrol,145,34.1751,3
12725,bmw, M4,2018,Semi-Auto,7732,Petrol,145,34.0390,3
15121,bmw, M4,2019,Automatic,1326,Petrol,145,33.9072,3
16296,bmw, M4,2019,Semi-Auto,12,Petrol,145,33.8402,3
18145,bmw, M4,2019,Automatic,144,Petrol,145,33.7310,3
18990,bmw, M4,2017,Semi-Auto,25777,Petrol,145,33.8471,3
16640,bmw, M4,2016,Semi-Auto,21533,Petrol,300,33.8493,3
18665,bmw, M4,2019,Semi-Auto,8124,Petrol,145,33.6189,3
15177,bmw, M4,2019,Semi-Auto,19,Petrol,145,34.1706,3
13661,bmw, M4,2016,Semi-Auto,30241,Petrol,300,34.2715,3
16672,bmw, M4,2018,Semi-Auto,10809,Petrol,150,33.8126,3
13520,bmw, M4,2020,Semi-Auto,1500,Petrol,145,33.7420,3
13107,bmw, M4,2020,Semi-Auto,30,Petrol,145,34.0084,3
12089,bmw, M4,2017,Semi-Auto,20750,Petrol,300,34.0441,3
16852,bmw, M4,2019,Semi-Auto,5239,Petrol,145,34.3545,3
13154,bmw, M4,2019,Automatic,2460,Petrol,145,33.9495,3
16137,bmw, M4,2019,Semi-Auto,3452,Petrol,150,33.6663,3
19326,bmw, M4,2018,Semi-Auto,8797,Petrol,145,34.2114,3
12656,bmw, M4,2020,Semi-Auto,5,Petrol,145,33.8806,3
14086,bmw, M4,2019,Semi-Auto,5644,Petrol,145,33.9192,3
17025,bmw, M4,2020,Automatic,10,Petrol,150,33.9153,3
16587,bmw, M4,2015,Semi-Auto,20100,Petrol,300,33.7491,3
16278,bmw, M4,2017,Semi-Auto,23250,Petrol,300,34.0783,3
12086,bmw, M4,2019,Semi-Auto,101,Petrol,145,34.3700,3
14021,bmw, M4,2017,Automatic,24905,Petrol,150,33.8922,3
12344,bmw, M4,2019,Semi-Auto,2258,Petrol,145,33.7576,3
16548,bmw, M4,2020,Automatic,10,Petrol,150,34.0092,3
16079,bmw, M4,2015,Automatic,35284,Petrol,300,34.0608,3
13777,bmw, M4,2019,Semi-Auto,1348,Petrol,145,34.0024,3
18770,bmw, M4,2019,Semi-Auto,24,Petrol,145,34.2872,3
17224,bmw, M4,2019,Automatic,1466,Petrol,145,34.1192,3
19436,bmw, M4,2020,Semi-Auto,6,Petrol,145,34.1375,3
19349,bmw, M4,2019,Semi-Auto,2373,Petrol,145,34.3761,3
18837,bmw, M4,2020,Automatic,10,Petrol,150,33.8735,3
13973,bmw, M4,2016,Automatic,800,Petrol,300,33.9900,3
18474,bmw, M4,2020,Semi-Auto,700,Petrol,145,33.8604,3
13734,bmw, M4,2019,Semi-Auto,12000,Petrol,145,34.0298,3
13208,bmw, M4,2018,Automatic,16000,Petrol,150,33.9874,3
15999,bmw, M4,2016,Semi-Auto,27523,Petrol,300,34.2251,3
13198,bmw, M4,2016,Semi-Auto,34209,Petrol,300,34.1715,3
17436,bmw, M4,2019,Automatic,99,Petrol,145,33.9051,3
17723,bmw, M4,2019,Semi-Auto,1072,Petrol,145,33.9922,3
19514,bmw, M4,2017,Automatic,52911,Petrol,300,34.1706,3
13108,bmw, M4,2019,Semi-Auto,5486,Petrol,145,34.1159,3
15971,bmw, M4,2019,Semi-Auto,3447,Petrol,145,34.1692,3
17354,bmw, M4,2019,Semi-Auto,1501,Petrol,145,33.8814,3
18500,bmw, M4,2019,Semi-Auto,4931,Petrol,150,33.7389,3
14322,bmw, M4,2017,Semi-Auto,9215,Petrol,300,34.0338,3
17524,bmw, M4,2015,Semi-Auto,26637,Petrol,300,33.8274,3
12709,bmw, M4,2017,Semi-Auto,17834,Petrol,145,33.7235,3
19469,bmw, M4,2019,Semi-Auto,1501,Petrol,145,34.2465,3
16582,bmw, M4,2018,Automatic,9210,Petrol,145,33.6969,3
13747,bmw, M4,2019,Semi-Auto,4786,Petrol,145,34.2750,3
17927,bmw, M4,2016,Automatic,33113,Petrol,300,34.0168,3
19139,bmw, M4,2019,Semi-Auto,934,Petrol,150,33.9366,3
17159,bmw, M4,2019,Semi-Auto,152,Petrol,145,34.0157,3
13521,bmw, M4,2018,Semi-Auto,4000,Petrol,145,33.5427,3
16781,bmw, M4,2016,Automatic,4550,Petrol,300,32.8618,3
18745,bmw, M4,2016,Automatic,771,Petrol,300,33.4042,3
16936,bmw, M4,2017,Automatic,5735,Petrol,145,32.5212,3
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,145,32.3875,3
13864,bmw, M4,2019,Semi-Auto,1501,Petrol,145,32.5490,3
17226,bmw, M4,2020,Semi-Auto,1200,Petrol,145,32.6420,3
18434,bmw, M4,2015,Semi-Auto,37724,Petrol,325,32.1357,3
16143,bmw, M4,2019,Semi-Auto,1921,Petrol,145,32.5318,3
15643,bmw, M4,2015,Semi-Auto,35000,Petrol,330,32.3733,3
13068,bmw, M4,2017,Semi-Auto,63660,Petrol,150,32.3355,3
18150,bmw, M4,2019,Semi-Auto,9403,Petrol,145,32.4529,3
12383,bmw, M4,2019,Semi-Auto,13,Petrol,145,32.6799,3
19230,bmw, M4,2019,Semi-Auto,5650,Petrol,145,32.6934,3
12766,bmw, M4,2019,Semi-Auto,9244,Petrol,145,32.4275,3
16881,bmw, M4,2020,Semi-Auto,105,Petrol,145,32.6151,3
12669,bmw, M4,2019,Semi-Auto,4500,Petrol,150,32.4426,3
18292,bmw, M4,2020,Semi-Auto,17,Petrol,150,32.4076,3
16499,bmw, M4,2020,Semi-Auto,7,Petrol,145,32.9534,3
12339,bmw, M4,2019,Semi-Auto,12,Petrol,145,32.4334,3
18869,bmw, M4,2019,Semi-Auto,7603,Petrol,145,32.8176,3
12865,bmw, M4,2019,Automatic,299,Petrol,145,32.6339,3
13806,bmw, M4,2019,Automatic,19,Petrol,145,32.5848,3
18102,bmw, M4,2019,Semi-Auto,125,Petrol,145,32.5945,3
15159,bmw, M4,2017,Manual,15500,Petrol,330,31.8143,3
13436,bmw, M4,2015,Manual,37538,Petrol,325,31.9886,3
17160,bmw, M4,2018,Manual,8869,Petrol,145,31.9438,3
17862,bmw, M4,2015,Manual,27489,Petrol,325,30.6323,3
13401,bmw, M4,2020,Semi-Auto,3000,Petrol,150,28.5699,3
16487,bmw, M5,2012,Automatic,51000,Petrol,555,28.6605,4.4
19516,bmw, M5,2016,Semi-Auto,49689,Petrol,565,28.2076,4.4
18536,bmw, M5,2015,Semi-Auto,42932,Petrol,555,28.8084,4.4
14433,bmw, M5,2016,Semi-Auto,25780,Petrol,565,28.8261,4.4
15800,bmw, M5,2014,Automatic,55241,Petrol,555,28.5816,4.4
13082,bmw, M5,2016,Automatic,39200,Petrol,555,28.2107,4.4
14849,bmw, M5,2019,Semi-Auto,4419,Petrol,145,27.0950,4.4
15567,bmw, M5,2018,Semi-Auto,10455,Petrol,150,26.5010,4.4
18911,bmw, M5,2019,Semi-Auto,4200,Petrol,150,27.1049,4.4
15201,bmw, M5,2019,Semi-Auto,4800,Petrol,145,26.7514,4.4
18367,bmw, M5,2019,Semi-Auto,3256,Petrol,145,26.5741,4.4
12935,bmw, M5,2019,Automatic,13000,Petrol,150,24.3227,4.4
16850,bmw, M5,2019,Semi-Auto,23,Petrol,145,24.0857,4.4
13773,bmw, M5,2019,Automatic,1501,Petrol,145,24.3457,4.4
16177,bmw, M5,2019,Automatic,2684,Petrol,145,24.1460,4.4
19492,bmw, M5,2019,Automatic,3700,Petrol,145,24.1397,4.4
18373,bmw, M6,2014,Automatic,53249,Petrol,565,28.7601,4.4
17508,bmw, M6,2016,Semi-Auto,26642,Petrol,555,28.6209,4.4
18507,bmw, M6,2015,Automatic,28314,Petrol,555,28.6289,4.4
18397,bmw, M6,2014,Automatic,34000,Petrol,565,28.3177,4.4
19403,bmw, M6,2015,Semi-Auto,34017,Petrol,555,28.5024,4.4
18098,bmw, M6,2018,Semi-Auto,8207,Petrol,145,28.6779,4.4
16192,bmw, M6,2016,Semi-Auto,19000,Petrol,555,27.3328,4.4
15149,bmw, M6,2006,Semi-Auto,89000,Petrol,570,19.1277,5
14720,ford, Mustang,2018,Manual,21632,Petrol,145,35.2066,2.3
14815,ford, Mustang,2016,Manual,38322,Petrol,260,34.5381,2.3
19051,ford, Mustang,2020,Manual,613,Petrol,145,31.2685,2.3
12800,ford, Mustang,2020,Automatic,3500,Petrol,145,30.3558,2.3
15107,ford, Mustang,2019,Automatic,12,Petrol,145,30.6316,2.3
19206,ford, Mustang,2019,Automatic,11,Petrol,145,30.3052,2.3
14777,ford, Mustang,2019,Automatic,12,Petrol,145,30.7449,2.3
14980,ford, Mustang,2018,Automatic,11475,Petrol,145,28.5740,2.3
18107,ford, Mustang,2020,Semi-Auto,3200,Petrol,145,24.4291,5
12012,ford, Mustang,2020,Manual,50,Petrol,145,23.8813,5
14800,ford, Mustang,2020,Manual,10,Petrol,145,23.7467,5
15538,ford, Mustang,2017,Semi-Auto,26452,Petrol,580,23.4863,5
18161,ford, Mustang,2016,Semi-Auto,42086,Petrol,570,23.9595,5
18600,ford, Mustang,2018,Automatic,5000,Petrol,145,23.6418,5
15133,ford, Mustang,2018,Automatic,6250,Petrol,145,23.6406,5
14205,ford, Mustang,2017,Automatic,24000,Petrol,150,23.4958,5
14822,ford, Mustang,2018,Automatic,9268,Petrol,145,23.4808,5
19531,ford, Mustang,2017,Semi-Auto,8470,Petrol,570,23.4324,5
17387,ford, Mustang,2018,Semi-Auto,5064,Petrol,145,23.4503,5
14660,ford, Mustang,2017,Semi-Auto,23179,Petrol,570,23.3383,5
12168,ford, Mustang,2017,Automatic,7546,Petrol,145,23.6820,5
12802,ford, Mustang,2020,Manual,100,Petrol,145,22.8388,5
18646,ford, Mustang,2019,Semi-Auto,756,Petrol,150,22.8660,5
14106,ford, Mustang,2020,Automatic,3500,Petrol,145,21.8985,5
15880,ford, Mustang,2019,Automatic,1055,Petrol,145,22.1855,5
16553,ford, Mustang,2020,Semi-Auto,691,Petrol,145,22.2378,5
16058,ford, Mustang,2019,Semi-Auto,678,Petrol,145,22.2058,5
14721,ford, Mustang,2019,Automatic,800,Petrol,145,22.2566,5
16323,ford, Mustang,2018,Semi-Auto,28915,Petrol,145,22.3952,5
15592,ford, Mustang,2020,Semi-Auto,151,Petrol,145,21.7973,5
12144,ford, Mustang,2017,Manual,20700,Petrol,150,20.8877,5
18639,ford, Mustang,2017,Manual,21575,Petrol,145,21.1921,5
17991,ford, Mustang,2016,Manual,12000,Petrol,570,20.6847,5
14284,ford, Mustang,2017,Automatic,12000,Petrol,145,20.4662,5
12951,ford, Mustang,2016,Semi-Auto,26104,Petrol,570,20.8633,5
17366,ford, Mustang,2018,Manual,5572,Petrol,145,20.7721,5
13486,toyota, Prius,2017,Automatic,3881,Hybrid,135,235.2898,1.8
19046,toyota, Prius,2018,Automatic,59191,Other,135,235.2136,1.8
12607,toyota, Prius,2018,Automatic,31786,Hybrid,135,234.8934,1.8
19442,toyota, Prius,2019,Automatic,4000,Hybrid,135,235.0771,1.8
15854,toyota, Prius,2017,Automatic,13476,Hybrid,140,235.0381,1.8
17358,toyota, Prius,2018,Automatic,34502,Hybrid,140,234.8704,1.8
15562,toyota, Prius,2018,Automatic,43678,Hybrid,135,235.0204,1.8
17598,toyota, Prius,2018,Automatic,43584,Hybrid,135,234.7487,1.8
16384,toyota, Prius,2020,Automatic,1500,Hybrid,135,235.0502,1.8
18621,toyota, Prius,2019,Automatic,7000,Other,135,217.3872,1.8
18332,toyota, Prius,2019,Automatic,12998,Hybrid,135,217.1902,1.8
17732,toyota, Prius,2019,Automatic,5000,Other,135,217.1113,1.8
13332,toyota, Prius,2019,Automatic,3754,Hybrid,135,217.1260,1.8
12035,toyota, Prius,2019,Automatic,3650,Hybrid,140,217.7444,1.8
17657,toyota, Prius,2019,Automatic,9975,Hybrid,140,217.3104,1.8
15544,toyota, Prius,2013,Automatic,52217,Hybrid,0,134.8694,1.8
15040,toyota, Prius,2014,Automatic,50647,Hybrid,0,134.2345,1.8
16454,toyota, Prius,2013,Automatic,35726,Hybrid,0,134.6535,1.8
14884,toyota, Prius,2015,Automatic,19350,Hybrid,0,134.2248,1.8
18032,toyota, Prius,2012,Automatic,37870,Hybrid,0,134.3307,1.8
13769,toyota, Prius,2014,Automatic,23523,Other,0,134.7106,1.8
13135,toyota, Prius,2016,Automatic,47000,Other,0,134.4021,1.8
16524,toyota, Prius,2015,Automatic,51896,Hybrid,0,134.4757,1.8
13750,toyota, Prius,2017,Automatic,20828,Hybrid,135,94.5463,1.8
13827,toyota, Prius,2017,Automatic,33710,Hybrid,135,94.4411,1.8
19154,toyota, Prius,2018,Automatic,10549,Hybrid,135,93.9520,1.8
16416,toyota, Prius,2018,Automatic,44512,Hybrid,135,93.7107,1.8
16623,toyota, Prius,2017,Automatic,30687,Hybrid,0,93.7817,1.8
16528,toyota, Prius,2017,Automatic,19870,Hybrid,0,94.0557,1.8
17650,toyota, Prius,2017,Automatic,54597,Hybrid,0,94.2057,1.8
13390,toyota, Prius,2017,Automatic,56178,Hybrid,140,94.1260,1.8
17988,toyota, Prius,2017,Automatic,23056,Hybrid,0,94.0543,1.8
14047,toyota, Prius,2017,Automatic,3440,Hybrid,135,94.2828,1.8
16515,toyota, Prius,2018,Automatic,43078,Hybrid,135,94.4344,1.8
16271,toyota, Prius,2017,Automatic,39402,Hybrid,0,93.8513,1.8
15770,toyota, Prius,2017,Automatic,47348,Hybrid,0,93.8700,1.8
18758,toyota, Prius,2016,Automatic,41902,Hybrid,0,94.1139,1.8
16003,toyota, Prius,2016,Automatic,21184,Hybrid,0,94.2237,1.8
19193,toyota, Prius,2017,Automatic,45756,Hybrid,140,94.2144,1.8
19438,toyota, Prius,2016,Automatic,33501,Hybrid,0,94.0139,1.8
15418,toyota, Prius,2016,Automatic,18793,Hybrid,0,94.2476,1.8
14738,toyota, Prius,2016,Automatic,32988,Hybrid,0,93.6824,1.8
14297,toyota, Prius,2017,Automatic,28031,Hybrid,0,93.7798,1.8
16709,toyota, Prius,2017,Automatic,52926,Hybrid,135,93.8704,1.8
12904,toyota, Prius,2016,Automatic,24715,Hybrid,0,93.7963,1.8
14193,toyota, Prius,2016,Automatic,31055,Hybrid,0,94.1285,1.8
14349,toyota, Prius,2017,Automatic,43960,Hybrid,0,94.2557,1.8
15774,toyota, Prius,2017,Automatic,11996,Hybrid,0,94.0305,1.8
16608,toyota, Prius,2016,Automatic,30125,Hybrid,0,93.7770,1.8
16254,toyota, Prius,2016,Automatic,28126,Hybrid,0,93.7990,1.8
12353,toyota, Prius,2016,Automatic,9320,Hybrid,0,94.1678,1.8
14235,toyota, Prius,2017,Automatic,15000,Hybrid,0,94.3254,1.8
16031,toyota, Prius,2018,Automatic,16634,Hybrid,135,94.2809,1.8
19307,toyota, Prius,2017,Automatic,30785,Hybrid,0,94.0852,1.8
17582,toyota, Prius,2017,Automatic,23583,Hybrid,135,94.4311,1.8
17942,toyota, Prius,2016,Automatic,23344,Hybrid,0,94.4717,1.8
15078,toyota, Prius,2016,Automatic,20163,Hybrid,0,94.4698,1.8
19578,toyota, Prius,2016,Automatic,12075,Hybrid,0,94.2305,1.8
12698,toyota, Prius,2017,Automatic,47626,Hybrid,0,94.1237,1.8
16698,toyota, Prius,2018,Automatic,49000,Hybrid,135,94.4496,1.8
16561,toyota, Prius,2016,Automatic,31717,Hybrid,0,94.0539,1.8
17712,toyota, Prius,2017,Automatic,12983,Hybrid,135,94.2319,1.8
14417,toyota, Prius,2016,Automatic,37908,Hybrid,0,93.8264,1.8
17945,toyota, Prius,2016,Automatic,31432,Hybrid,0,93.7599,1.8
15210,toyota, Prius,2016,Automatic,78500,Hybrid,0,94.1096,1.8
18979,toyota, Prius,2016,Automatic,43463,Hybrid,0,93.8081,1.8
13660,toyota, Prius,2017,Automatic,21824,Hybrid,0,94.1020,1.8
12271,toyota, Prius,2016,Automatic,23300,Hybrid,0,85.7752,1.8
17444,toyota, Prius,2018,Automatic,20252,Hybrid,135,85.6849,1.8
18933,toyota, Prius,2017,Automatic,9891,Hybrid,0,85.8764,1.8
12301,toyota, Prius,2016,Automatic,48297,Hybrid,0,85.5500,1.8
19126,toyota, Prius,2017,Automatic,15661,Hybrid,135,85.6694,1.8
18414,toyota, Prius,2016,Automatic,28578,Hybrid,0,85.6096,1.8
17697,toyota, Prius,2016,Automatic,10000,Hybrid,0,85.6231,1.8
17579,toyota, Prius,2016,Automatic,31182,Hybrid,0,85.3222,1.8
15255,toyota, Prius,2016,Automatic,37000,Hybrid,0,85.8623,1.8
16117,toyota, Prius,2017,Automatic,25000,Hybrid,0,85.4751,1.8
16468,toyota, Prius,2017,Automatic,34885,Hybrid,0,85.4536,1.8
17236,toyota, Prius,2017,Automatic,66661,Hybrid,135,85.3210,1.8
19028,toyota, Prius,2016,Automatic,41487,Hybrid,0,85.5247,1.8
13007,toyota, Prius,2018,Automatic,4623,Hybrid,135,85.7602,1.8
17961,toyota, Prius,2016,Automatic,20500,Hybrid,0,85.7162,1.8
12316,toyota, Prius,2016,Automatic,46994,Hybrid,0,85.5123,1.8
12534,toyota, Prius,2016,Automatic,40794,Hybrid,0,85.3895,1.8
16839,toyota, Prius,2016,Automatic,28000,Hybrid,0,85.4208,1.8
12128,toyota, Prius,2017,Automatic,37071,Hybrid,135,85.3043,1.8
18287,toyota, Prius,2016,Automatic,61458,Hybrid,0,85.5862,1.8
15084,toyota, Prius,2017,Automatic,19000,Hybrid,0,86.0138,1.8
14699,toyota, Prius,2016,Automatic,21720,Hybrid,0,85.6590,1.8
15920,toyota, Prius,2017,Automatic,37199,Hybrid,140,85.5805,1.8
13222,toyota, Prius,2017,Automatic,18136,Hybrid,0,85.2636,1.8
13269,toyota, Prius,2016,Automatic,14749,Hybrid,0,85.8084,1.8
14497,toyota, Prius,2018,Automatic,18000,Hybrid,140,85.4126,1.8
18573,toyota, Prius,2013,Automatic,27800,Hybrid,0,72.6036,1.8
17307,toyota, Prius,2014,Automatic,51141,Hybrid,0,72.5361,1.8
17355,toyota, Prius,2015,Automatic,32314,Hybrid,0,72.7285,1.8
19576,toyota, Prius,2015,Automatic,42929,Other,0,72.3967,1.8
13523,toyota, Prius,2015,Automatic,61253,Hybrid,0,72.5573,1.8
13937,toyota, Prius,2013,Automatic,33905,Hybrid,0,70.6430,1.8
18385,toyota, Prius,2010,Automatic,67000,Hybrid,0,70.3855,1.8
12753,toyota, Prius,2010,Automatic,68296,Hybrid,0,70.3366,1.8
12285,toyota, Prius,2011,Manual,112000,Other,0,70.8827,1.8
15610,toyota, Prius,2010,Automatic,67662,Hybrid,0,70.5682,1.8
16727,toyota, Prius,2009,Automatic,57861,Hybrid,0,70.2311,1.8
13206,toyota, Prius,2009,Automatic,102415,Hybrid,0,70.4931,1.8
19544,toyota, Prius,2013,Automatic,68057,Hybrid,0,68.7994,1.8
13711,toyota, Prius,2013,Automatic,84553,Hybrid,0,68.8972,1.8
19345,toyota, Prius,2013,Automatic,48597,Hybrid,0,69.0269,1.8
12707,toyota, Prius,2015,Automatic,22447,Hybrid,0,68.9138,1.8
14162,toyota, Prius,2017,Automatic,24301,Hybrid,0,68.5272,1.8
12671,toyota, Prius,2017,Automatic,36000,Hybrid,0,68.7857,1.8
17154,toyota, Prius,2013,Automatic,131000,Hybrid,0,69.2705,1.8
15789,toyota, Prius,2015,Automatic,48911,Hybrid,0,68.9345,1.8
13495,toyota, Prius,2013,Automatic,27000,Hybrid,0,69.0169,1.8
19310,toyota, Prius,2009,Automatic,40954,Hybrid,10,65.8714,1.5
16322,toyota, Prius,2008,Automatic,120000,Hybrid,10,65.6567,1.5
14976,toyota, Prius,2005,Automatic,130000,Hybrid,10,65.9863,1.5
12475,toyota, Prius,2008,Automatic,133107,Hybrid,10,65.3741,1.5
17053,toyota, Prius,2020,Automatic,3,Hybrid,135,63.8681,1.8
18806,toyota, Prius,2013,Automatic,58852,Other,10,64.2240,1.8
12135,toyota, Prius,2019,Automatic,6500,Hybrid,135,64.3371,1.8
15783,toyota, Prius,2015,Automatic,53101,Hybrid,10,64.0161,1.8
16961,toyota, Prius,2015,Automatic,25360,Hybrid,10,64.0309,1.8
13322,toyota, Prius,2013,Automatic,56077,Hybrid,10,64.3521,1.8
15728,toyota, Prius,2019,Automatic,722,Hybrid,140,63.8504,1.8
15317,toyota, Prius,2013,Automatic,42659,Hybrid,10,63.8313,1.8
19104,toyota, Prius,2017,Automatic,30130,Hybrid,140,64.1072,1.8
12423,toyota, Prius,2019,Automatic,8925,Hybrid,135,64.3115,1.8
17196,toyota, Prius,2017,Automatic,24128,Hybrid,135,64.1601,1.8
19182,toyota, Prius,2019,Automatic,3700,Hybrid,135,64.1047,1.8
12306,toyota, Prius,2019,Automatic,1626,Hybrid,135,64.2065,1.8
17030,toyota, Prius,2015,Automatic,30862,Other,10,64.3021,1.8
13517,toyota, Prius,2016,Automatic,27086,Hybrid,10,64.5655,1.8
16503,toyota, Prius,2019,Automatic,6133,Hybrid,135,64.1676,1.8
13339,toyota, Prius,2019,Automatic,6201,Hybrid,135,64.1085,1.8
16510,toyota, Prius,2016,Automatic,48153,Other,10,64.0856,1.8
12008,toyota, Prius,2016,Automatic,32853,Hybrid,10,63.8371,1.8
17334,toyota, Prius,2014,Automatic,65282,Hybrid,10,64.0392,1.8
14526,toyota, Prius,2020,Automatic,2250,Hybrid,135,64.1865,1.8
18898,toyota, Prius,2015,Automatic,46230,Hybrid,10,64.4790,1.8
13570,toyota, Prius,2019,Automatic,4454,Hybrid,135,64.0356,1.8
19468,toyota, Prius,2019,Automatic,7194,Hybrid,135,64.4562,1.8
12654,toyota, Prius,2019,Automatic,8000,Hybrid,135,62.6122,1.8
13219,toyota, Prius,2019,Automatic,2979,Hybrid,140,62.5857,1.8
16486,toyota, Prius,2019,Automatic,7677,Hybrid,135,62.8642,1.8
15166,toyota, Prius,2019,Automatic,2731,Hybrid,135,62.3646,1.8
19393,toyota, Prius,2019,Automatic,3982,Hybrid,135,61.1882,1.8
18591,toyota, Prius,2019,Automatic,464,Hybrid,135,61.2896,1.8
17052,toyota, Prius,2019,Automatic,4092,Other,140,61.1106,1.8
13612,toyota, Prius,2019,Automatic,2300,Hybrid,135,61.1396,1.8
18505,toyota, Prius,2019,Automatic,1995,Hybrid,135,61.4315,1.8
16843,toyota, Prius,2019,Automatic,5278,Other,135,61.3297,1.8
12770,toyota, Prius,2019,Automatic,6451,Other,135,61.4069,1.8
16840,toyota, Prius,2019,Automatic,4874,Hybrid,135,61.1443,1.8
15254,toyota, PROACE VERSO,2019,Manual,588,Diesel,145,40.0908,2
14062,toyota, PROACE VERSO,2019,Manual,10,Diesel,145,40.4653,2
17063,toyota, PROACE VERSO,2019,Manual,9441,Diesel,145,40.4469,2
19363,toyota, PROACE VERSO,2019,Manual,7350,Diesel,145,40.4560,2
19445,toyota, PROACE VERSO,2019,Manual,2456,Diesel,145,40.7110,2
12010,toyota, PROACE VERSO,2019,Automatic,5,Diesel,145,38.7363,2
16285,toyota, PROACE VERSO,2019,Automatic,5633,Diesel,145,38.8848,2
17602,toyota, PROACE VERSO,2019,Automatic,9119,Diesel,145,38.6800,2
16954,toyota, PROACE VERSO,2020,Automatic,1000,Diesel,145,38.9115,2
16774,toyota, PROACE VERSO,2019,Automatic,240,Diesel,145,39.0401,2
18057,toyota, PROACE VERSO,2019,Automatic,50,Diesel,145,39.0507,2
19110,ford, Puma,2019,Manual,1085,Petrol,145,51.2015,1
18382,ford, Puma,2020,Manual,2000,Petrol,150,51.4805,1
18304,ford, Puma,2019,Manual,2167,Petrol,145,51.3493,1
16744,ford, Puma,2020,Manual,60,Petrol,150,51.5172,1
16909,ford, Puma,2020,Manual,214,Petrol,145,51.6920,1
17884,ford, Puma,2019,Manual,2091,Petrol,145,51.3338,1
15211,ford, Puma,2020,Manual,1440,Petrol,145,51.3233,1
16526,ford, Puma,2019,Manual,470,Petrol,145,51.5396,1
16780,ford, Puma,2019,Manual,883,Petrol,145,51.5400,1
18374,ford, Puma,2020,Manual,363,Petrol,145,50.3329,1
14786,ford, Puma,2020,Manual,3214,Petrol,145,50.3376,1
15747,ford, Puma,2019,Manual,1225,Petrol,145,50.4102,1
12249,ford, Puma,2019,Manual,1606,Petrol,145,50.2021,1
17548,ford, Puma,2020,Manual,1137,Petrol,145,50.7452,1
13485,ford, Puma,2019,Manual,871,Petrol,145,50.0477,1
16979,ford, Puma,2020,Manual,169,Petrol,145,50.6583,1
16668,ford, Puma,2019,Manual,3000,Hybrid,150,50.1726,0
15111,ford, Puma,2020,Manual,1173,Petrol,150,50.1236,1
17708,ford, Puma,2020,Manual,3952,Petrol,150,50.5263,1
18192,ford, Puma,2020,Manual,1879,Petrol,145,50.3071,1
18303,ford, Puma,2019,Manual,207,Petrol,145,50.1448,1
12834,ford, Puma,2019,Manual,3000,Petrol,145,50.4655,1
17361,ford, Puma,2019,Manual,3068,Petrol,145,50.3513,1
14385,ford, Puma,2020,Manual,4998,Petrol,145,50.4462,1
14213,ford, Puma,2020,Manual,3073,Petrol,145,50.5459,1
12837,ford, Puma,2019,Manual,578,Petrol,145,50.6008,1
17044,ford, Puma,2019,Manual,1451,Petrol,145,50.7357,1
14768,ford, Puma,2019,Manual,110,Petrol,145,50.5523,1
16995,ford, Puma,2020,Manual,484,Petrol,145,50.1998,1
19407,ford, Puma,2019,Manual,1693,Petrol,145,50.5123,1
12681,ford, Puma,2020,Manual,2548,Petrol,150,49.9554,1
19479,ford, Puma,2019,Manual,2000,Petrol,145,50.2523,1
18324,ford, Puma,2019,Manual,3021,Petrol,145,50.3342,1
17875,ford, Puma,2020,Manual,2075,Petrol,145,50.2918,1
17946,ford, Puma,2019,Manual,4741,Petrol,145,50.2735,1
17141,ford, Puma,2020,Manual,2459,Petrol,150,50.6195,1
16922,ford, Puma,2019,Manual,68,Petrol,150,50.6369,1
19432,ford, Puma,2019,Manual,3844,Petrol,145,50.4908,1
18169,ford, Puma,2020,Manual,891,Petrol,150,50.3181,1
16036,ford, Puma,2020,Manual,150,Petrol,150,50.6773,1
18988,ford, Puma,2020,Manual,1000,Petrol,145,50.5767,1
19385,ford, Puma,2020,Manual,2165,Petrol,145,50.1198,1
16545,ford, Puma,2020,Manual,1255,Petrol,145,50.0185,1
18320,ford, Puma,2019,Manual,2029,Petrol,145,50.2615,1
17454,ford, Puma,2020,Manual,1381,Petrol,145,50.3383,1
15478,ford, Puma,2019,Manual,1500,Petrol,145,50.3300,1
14485,ford, Puma,2019,Manual,127,Petrol,145,50.6490,1
18096,ford, Puma,2020,Manual,3000,Petrol,145,50.3274,1
18980,ford, Puma,2020,Manual,2500,Petrol,150,50.3394,1
